url_path,views_total,views_unique
/hseera/python-utilities,91,15
/hseera/python-utilities/pulse,48,2
/hseera/python-utilities/graphs/traffic,43,1
/hseera/python-utilities/blob/main/images/graph.png,4,1
/hseera/python-utilities/graphs/code-frequency,3,1
/hseera/python-utilities/graphs/commit-activity,3,1
/hseera/python-utilities/tree/main/images,3,1
/hseera/python-utilities/community,2,1
/hseera/python-utilities/network,2,1
/hseera/python-utilities/network/dependencies,2,1
